item_name,rejection_reason
Autograph Capsule | GODSENT | Atlanta 2017,low_volume
Autograph Capsule | Gambit Gaming | Atlanta 2017,low_volume
Autograph Capsule | Gambit Gaming | Cologne 2016,low_volume
Autograph Capsule | Gambit Gaming | MLG Columbus 2016,low_volume
Autograph Capsule | Group A (Foil) | Cologne 2015,low_volume
Autograph Capsule | Group B (Foil) | Cologne 2015,low_volume
Autograph Capsule | Group C (Foil) | Cologne 2015,low_volume
Autograph Capsule | Group D (Foil) | Cologne 2015,low_volume
Autograph Capsule | HellRaisers | Atlanta 2017,low_volume
Autograph Capsule | Legends (Foil) | Atlanta 2017,low_volume
Autograph Capsule | Legends (Foil) | Cluj-Napoca 2015,low_volume
Autograph Capsule | Legends (Foil) | Cologne 2016,low_volume
Autograph Capsule | Legends (Foil) | MLG Columbus 2016,low_volume
Autograph Capsule | Luminosity Gaming | Cluj-Napoca 2015,low_volume
Autograph Capsule | Luminosity Gaming | Cologne 2015,low_volume
Autograph Capsule | Luminosity Gaming | MLG Columbus 2016,low_volume
Autograph Capsule | Natus Vincere | Atlanta 2017,low_volume
Autograph Capsule | Natus Vincere | Cluj-Napoca 2015,low_volume
Autograph Capsule | Natus Vincere | Cologne 2015,low_volume
Autograph Capsule | Natus Vincere | Cologne 2016,low_volume
Autograph Capsule | Natus Vincere | MLG Columbus 2016,low_volume
Autograph Capsule | Ninjas in Pyjamas | Cluj-Napoca 2015,low_volume
Autograph Capsule | Ninjas in Pyjamas | Cologne 2015,low_volume
Autograph Capsule | Ninjas in Pyjamas | Cologne 2016,low_volume
Autograph Capsule | Ninjas in Pyjamas | MLG Columbus 2016,low_volume
Autograph Capsule | North | Atlanta 2017,low_volume
Autograph Capsule | OpTic Gaming | Atlanta 2017,low_volume
Autograph Capsule | OpTic Gaming | Cologne 2016,low_volume
Autograph Capsule | Renegades | Cologne 2015,low_volume
Autograph Capsule | SK Gaming | Atlanta 2017,low_volume
Autograph Capsule | SK Gaming | Cologne 2016,low_volume
Autograph Capsule | Splyce | MLG Columbus 2016,low_volume
Autograph Capsule | Team Dignitas | Cluj-Napoca 2015,low_volume
Autograph Capsule | Team Dignitas | Cologne 2016,low_volume
Autograph Capsule | Team EnVyUs | Atlanta 2017,low_volume
Autograph Capsule | Team EnVyUs | Cluj-Napoca 2015,low_volume
Autograph Capsule | Team EnVyUs | Cologne 2015,low_volume
Autograph Capsule | Team EnVyUs | Cologne 2016,low_volume
Autograph Capsule | Team EnVyUs | MLG Columbus 2016,low_volume
Autograph Capsule | Team Immunity | Cologne 2015,low_volume
Autograph Capsule | Team Kinguin | Cologne 2015,low_volume
Autograph Capsule | Team Liquid | Atlanta 2017,low_volume
Autograph Capsule | Team Liquid | Cluj-Napoca 2015,low_volume
Autograph Capsule | Team Liquid | Cologne 2016,low_volume
Autograph Capsule | Team Liquid | MLG Columbus 2016,low_volume
Autograph Capsule | Team SoloMid | Cluj-Napoca 2015,low_volume
Autograph Capsule | Team SoloMid | Cologne 2015,low_volume
Autograph Capsule | Team eBettle | Cologne 2015,low_volume
Autograph Capsule | Titan | Cluj-Napoca 2015,low_volume
Autograph Capsule | Titan | Cologne 2015,low_volume
Autograph Capsule | Vexed Gaming | Cluj-Napoca 2015,low_volume
Autograph Capsule | Virtus.Pro | Atlanta 2017,low_volume
Autograph Capsule | Virtus.Pro | Cluj-Napoca 2015,low_volume
Autograph Capsule | Virtus.Pro | Cologne 2015,low_volume
Autograph Capsule | Virtus.Pro | Cologne 2016,low_volume
Autograph Capsule | Virtus.Pro | MLG Columbus 2016,low_volume
Autograph Capsule | mousesports | Atlanta 2017,low_volume
Autograph Capsule | mousesports | Cluj-Napoca 2015,low_volume
Autograph Capsule | mousesports | Cologne 2015,low_volume
Autograph Capsule | mousesports | Cologne 2016,low_volume
Autograph Capsule | mousesports | MLG Columbus 2016,low_volume
Baggage Pin,low_volume
Battlefield 2042 Sticker Capsule,low_volume
Berlin 2019 Dust II Souvenir Package,low_volume
Berlin 2019 Inferno Souvenir Package,low_volume
Berlin 2019 Minor Challengers (Holo-Foil),low_volume
Berlin 2019 Minor Challengers Autograph Capsule,low_volume
Berlin 2019 Mirage Souvenir Package,low_volume
Berlin 2019 Nuke Souvenir Package,low_volume
Berlin 2019 Overpass Souvenir Package,low_volume
Berlin 2019 Returning Challengers (Holo-Foil),low_volume
Berlin 2019 Returning Challengers Autograph Capsule,low_volume
Berlin 2019 Train Souvenir Package,low_volume
Berlin 2019 Vertigo Souvenir Package,low_volume
Berlin 2019 Viewer Pass,low_volume
Berlin 2019 Viewer Pass + 3 Souvenir Tokens,low_volume
Bestiary Capsule,low_volume
Bio-Haz Specialist | SWAT,low_volume
Black Mesa Pin,low_volume
Bloodhound Pin,low_volume
Bloody Darryl The Strapped | The Professionals,low_volume
Boston 2018 Attending Legends (Holo-Foil),low_volume
Boston 2018 Attending Legends Autograph Capsule,low_volume
Boston 2018 Cache Souvenir Package,low_volume
Boston 2018 Cobblestone Souvenir Package,low_volume
Boston 2018 Inferno Souvenir Package,low_volume
Boston 2018 Legends (Holo-Foil),low_volume
Boston 2018 Legends Autograph Capsule,low_volume
Boston 2018 Minor Challengers (Holo-Foil),low_volume
Boston 2018 Minor Challengers Autograph Capsule,low_volume
Boston 2018 Minor Challengers with Flash Gaming (Holo-Foil),low_volume
Boston 2018 Minor Challengers with Flash Gaming Autograph Capsule,low_volume
Boston 2018 Mirage Souvenir Package,low_volume
Boston 2018 Nuke Souvenir Package,low_volume
Boston 2018 Overpass Souvenir Package,low_volume
Boston 2018 Returning Challengers (Holo-Foil),low_volume
Boston 2018 Returning Challengers Autograph Capsule,low_volume
Boston 2018 Train Souvenir Package,low_volume
Bravo Pin,low_volume
Brigadier General Pin,low_volume
CMB Pin,low_volume
CS20 Case Key,low_volume
CS20 Sticker Capsule,low_volume
CS:GO Capsule Key,low_volume
CS:GO Case Key,low_volume
CS:GO Graffiti Box,low_volume
CS:GO Patch Pack,low_volume
CZ75-Auto | Army Sheen (Factory New),low_volume
CZ75-Auto | Army Sheen (Field-Tested),low_volume
CZ75-Auto | Army Sheen (Minimal Wear),low_volume
CZ75-Auto | Chalice (Factory New),low_volume
CZ75-Auto | Chalice (Minimal Wear),low_volume
CZ75-Auto | Circaetus (Battle-Scarred),low_volume low_price
CZ75-Auto | Circaetus (Factory New),low_volume low_price
CZ75-Auto | Circaetus (Field-Tested), low_price
CZ75-Auto | Circaetus (Minimal Wear), low_price
CZ75-Auto | Circaetus (Well-Worn),low_volume low_price
CZ75-Auto | Crimson Web (Battle-Scarred),low_volume
CZ75-Auto | Crimson Web (Factory New),low_volume
CZ75-Auto | Crimson Web (Field-Tested),low_volume
CZ75-Auto | Crimson Web (Minimal Wear),low_volume
CZ75-Auto | Crimson Web (Well-Worn),low_volume
CZ75-Auto | Distressed (Battle-Scarred),low_volume low_price
CZ75-Auto | Distressed (Factory New),low_volume low_price
CZ75-Auto | Distressed (Field-Tested), low_price
CZ75-Auto | Distressed (Minimal Wear),low_volume low_price
CZ75-Auto | Distressed (Well-Worn), low_price
CZ75-Auto | Eco (Battle-Scarred),low_volume low_price
CZ75-Auto | Eco (Factory New),low_volume
CZ75-Auto | Eco (Field-Tested),low_volume
CZ75-Auto | Eco (Minimal Wear),low_volume
CZ75-Auto | Eco (Well-Worn),low_volume
CZ75-Auto | Emerald (Factory New),low_volume
CZ75-Auto | Emerald (Minimal Wear),low_volume
CZ75-Auto | Emerald Quartz (Battle-Scarred),low_volume
CZ75-Auto | Emerald Quartz (Factory New),low_volume
CZ75-Auto | Emerald Quartz (Field-Tested),low_volume
CZ75-Auto | Emerald Quartz (Minimal Wear),low_volume
CZ75-Auto | Emerald Quartz (Well-Worn),low_volume
CZ75-Auto | Framework (Battle-Scarred),low_volume
CZ75-Auto | Framework (Factory New),low_volume
CZ75-Auto | Framework (Field-Tested),low_volume
CZ75-Auto | Framework (Minimal Wear),low_volume
CZ75-Auto | Framework (Well-Worn),low_volume
CZ75-Auto | Green Plaid (Battle-Scarred),low_volume
CZ75-Auto | Green Plaid (Factory New),low_volume
CZ75-Auto | Green Plaid (Field-Tested),low_volume
CZ75-Auto | Green Plaid (Minimal Wear),low_volume
CZ75-Auto | Green Plaid (Well-Worn),low_volume
CZ75-Auto | Hexane (Factory New),low_volume
CZ75-Auto | Hexane (Field-Tested),low_volume
CZ75-Auto | Hexane (Minimal Wear),low_volume
CZ75-Auto | Hexane (Well-Worn),low_volume
CZ75-Auto | Imprint (Battle-Scarred),low_volume low_price
CZ75-Auto | Imprint (Factory New),low_volume
CZ75-Auto | Imprint (Field-Tested),low_volume low_price
CZ75-Auto | Imprint (Minimal Wear),low_volume low_price
CZ75-Auto | Imprint (Well-Worn),low_volume low_price
CZ75-Auto | Indigo (Battle-Scarred),low_volume
CZ75-Auto | Indigo (Factory New),low_volume
CZ75-Auto | Indigo (Field-Tested),low_volume
CZ75-Auto | Indigo (Minimal Wear),low_volume
CZ75-Auto | Indigo (Well-Worn),low_volume
CZ75-Auto | Jungle Dashed (Battle-Scarred),low_volume
CZ75-Auto | Jungle Dashed (Factory New),low_volume
CZ75-Auto | Jungle Dashed (Minimal Wear),low_volume
CZ75-Auto | Jungle Dashed (Well-Worn),low_volume
CZ75-Auto | Midnight Palm (Battle-Scarred),low_volume
CZ75-Auto | Midnight Palm (Factory New),low_volume
CZ75-Auto | Midnight Palm (Field-Tested),low_volume
CZ75-Auto | Midnight Palm (Minimal Wear),low_volume
CZ75-Auto | Midnight Palm (Well-Worn),low_volume
CZ75-Auto | Nitro (Battle-Scarred),low_volume
CZ75-Auto | Nitro (Factory New),low_volume
CZ75-Auto | Nitro (Field-Tested),low_volume
CZ75-Auto | Nitro (Minimal Wear),low_volume
CZ75-Auto | Nitro (Well-Worn),low_volume
CZ75-Auto | Poison Dart (Battle-Scarred),low_volume
CZ75-Auto | Poison Dart (Factory New),low_volume
CZ75-Auto | Poison Dart (Field-Tested),low_volume
CZ75-Auto | Poison Dart (Minimal Wear),low_volume
CZ75-Auto | Poison Dart (Well-Worn),low_volume
CZ75-Auto | Pole Position (Battle-Scarred),low_volume low_price
CZ75-Auto | Pole Position (Factory New),low_volume
CZ75-Auto | Pole Position (Field-Tested),low_volume low_price
CZ75-Auto | Pole Position (Minimal Wear),low_volume
CZ75-Auto | Pole Position (Well-Worn),low_volume low_price
CZ75-Auto | Polymer (Battle-Scarred),low_volume low_price
CZ75-Auto | Polymer (Factory New),low_volume low_price
CZ75-Auto | Polymer (Field-Tested), low_price
CZ75-Auto | Polymer (Minimal Wear),low_volume low_price
CZ75-Auto | Polymer (Well-Worn),low_volume low_price
CZ75-Auto | Red Astor (Battle-Scarred),low_volume low_price
CZ75-Auto | Red Astor (Factory New),low_volume
CZ75-Auto | Red Astor (Field-Tested),low_volume low_price
CZ75-Auto | Red Astor (Minimal Wear),low_volume
CZ75-Auto | Red Astor (Well-Worn),low_volume low_price
CZ75-Auto | Silver (Factory New),low_volume
CZ75-Auto | Silver (Minimal Wear),low_volume
CZ75-Auto | Syndicate (Battle-Scarred),low_volume
CZ75-Auto | Syndicate (Factory New),low_volume
CZ75-Auto | Syndicate (Field-Tested),low_volume
CZ75-Auto | Syndicate (Minimal Wear),low_volume
CZ75-Auto | Syndicate (Well-Worn),low_volume
CZ75-Auto | Tacticat (Battle-Scarred),low_volume low_price
CZ75-Auto | Tacticat (Factory New),low_volume
CZ75-Auto | Tacticat (Field-Tested), low_price
CZ75-Auto | Tacticat (Minimal Wear),low_volume
CZ75-Auto | Tacticat (Well-Worn),low_volume low_price
CZ75-Auto | The Fuschia Is Now (Factory New),low_volume
CZ75-Auto | The Fuschia Is Now (Field-Tested),low_volume
CZ75-Auto | The Fuschia Is Now (Minimal Wear),low_volume
CZ75-Auto | The Fuschia Is Now (Well-Worn),low_volume
CZ75-Auto | Tigris (Battle-Scarred),low_volume low_price
CZ75-Auto | Tigris (Factory New),low_volume
CZ75-Auto | Tigris (Field-Tested),low_volume
CZ75-Auto | Tigris (Minimal Wear),low_volume
CZ75-Auto | Tigris (Well-Worn),low_volume
CZ75-Auto | Tread Plate (Factory New),low_volume
CZ75-Auto | Tread Plate (Field-Tested),low_volume
CZ75-Auto | Tread Plate (Minimal Wear),low_volume
CZ75-Auto | Tuxedo (Battle-Scarred),low_volume low_price
CZ75-Auto | Tuxedo (Field-Tested), low_price
CZ75-Auto | Tuxedo (Well-Worn),low_volume low_price
CZ75-Auto | Twist (Battle-Scarred),low_volume
CZ75-Auto | Twist (Factory New),low_volume
CZ75-Auto | Twist (Field-Tested),low_volume
CZ75-Auto | Twist (Minimal Wear),low_volume
CZ75-Auto | Twist (Well-Worn),low_volume
CZ75-Auto | Vendetta (Battle-Scarred),low_volume
CZ75-Auto | Vendetta (Factory New),low_volume
CZ75-Auto | Vendetta (Field-Tested),low_volume
CZ75-Auto | Vendetta (Minimal Wear),low_volume
CZ75-Auto | Vendetta (Well-Worn),low_volume
CZ75-Auto | Victoria (Battle-Scarred),low_volume
CZ75-Auto | Victoria (Factory New),low_volume
CZ75-Auto | Victoria (Field-Tested),low_volume
CZ75-Auto | Victoria (Minimal Wear),low_volume
CZ75-Auto | Victoria (Well-Worn),low_volume
CZ75-Auto | Xiangliu (Battle-Scarred),low_volume
CZ75-Auto | Xiangliu (Factory New),low_volume
CZ75-Auto | Xiangliu (Field-Tested),low_volume
CZ75-Auto | Xiangliu (Minimal Wear),low_volume
CZ75-Auto | Xiangliu (Well-Worn),low_volume
CZ75-Auto | Yellow Jacket (Battle-Scarred),low_volume
CZ75-Auto | Yellow Jacket (Factory New),low_volume
CZ75-Auto | Yellow Jacket (Field-Tested),low_volume
CZ75-Auto | Yellow Jacket (Minimal Wear),low_volume
CZ75-Auto | Yellow Jacket (Well-Worn),low_volume
Cache Pin,low_volume
Canals Pin,low_volume
Chef d'Escadron Rouchard | Gendarmerie Nationale,low_volume
Chem-Haz Capitaine | Gendarmerie Nationale,low_volume
Chem-Haz Specialist | SWAT,low_volume
Chicken Capsule,low_volume
Chroma 2 Case Key,low_volume
Chroma 3 Case Key,low_volume
Chroma Case Key,low_volume
Chroma Pin,low_volume
City 17 Pin,low_volume
Civil Protection Pin,low_volume
Clutch Case, low_price
Clutch Case Key,low_volume
Cmdr. Davida 'Goggles' Fernandez | SEAL Frogman,low_volume
Cmdr. Frank 'Wet Sox' Baroud | SEAL Frogman,low_volume
Cmdr. Mae 'Dead Cold' Jamison | SWAT,low_volume
Cobblestone Pin,low_volume
Col. Mangos Dabisi | Guerrilla Warfare,low_volume
Collectible Pins Capsule Series 1,low_volume
Collectible Pins Capsule Series 2,low_volume
Collectible Pins Capsule Series 3,low_volume
Cologne 2016 Cache Souvenir Package,low_volume
Cologne 2016 Challengers (Holo-Foil),low_volume
Cologne 2016 Cobblestone Souvenir Package,low_volume
Cologne 2016 Dust II Souvenir Package,low_volume
Cologne 2016 Legends (Holo-Foil),low_volume
Cologne 2016 Mirage Souvenir Package,low_volume
Cologne 2016 Nuke Souvenir Package,low_volume
Cologne 2016 Overpass Souvenir Package,low_volume
Cologne 2016 Train Souvenir Package,low_volume
Combine Helmet Pin,low_volume
Community Capsule 2018,low_volume
Community Graffiti Box 1,low_volume
Community Sticker Capsule 1 Key,low_volume
Copenhagen 2024 Ancient Souvenir Package,low_volume
Copenhagen 2024 Anubis Souvenir Package,low_volume
Copenhagen 2024 Challengers Autograph Capsule, low_price
Copenhagen 2024 Challengers Sticker Capsule, low_price
Copenhagen 2024 Champions Autograph Capsule, low_price
Copenhagen 2024 Contenders Autograph Capsule, low_price
Copenhagen 2024 Contenders Sticker Capsule, low_price
Copenhagen 2024 Inferno Souvenir Package,low_volume
Copenhagen 2024 Legends Autograph Capsule, low_price
Copenhagen 2024 Legends Sticker Capsule, low_price
Copenhagen 2024 Nuke Souvenir Package,low_volume
Copenhagen 2024 Vertigo Souvenir Package,low_volume
Copenhagen 2024 Viewer Pass,low_volume
Copenhagen 2024 Viewer Pass + 3 Souvenir Tokens,low_volume
Copper Lambda Pin,low_volume
Crasswater The Forgotten | Guerrilla Warfare,low_volume
D Squadron Officer | NZSAS,low_volume
Danger Zone Case Key,low_volume
Death Sentence Pin,low_volume
Desert Eagle | Blaze (Factory New),low_volume
Desert Eagle | Blaze (Minimal Wear),low_volume
Desert Eagle | Blue Ply (Battle-Scarred), low_price
Desert Eagle | Blue Ply (Factory New),low_volume
Desert Eagle | Blue Ply (Field-Tested), low_price
Desert Eagle | Blue Ply (Minimal Wear), low_price
Desert Eagle | Blue Ply (Well-Worn), low_price
Desert Eagle | Bronze Deco (Battle-Scarred),low_volume
Desert Eagle | Bronze Deco (Factory New), low_price
Desert Eagle | Bronze Deco (Field-Tested), low_price
Desert Eagle | Bronze Deco (Minimal Wear), low_price
Desert Eagle | Bronze Deco (Well-Worn),low_volume low_price
Desert Eagle | Cobalt Disruption (Factory New),low_volume
Desert Eagle | Cobalt Disruption (Field-Tested),low_volume
Desert Eagle | Cobalt Disruption (Minimal Wear),low_volume
Desert Eagle | Code Red (Battle-Scarred),low_volume
Desert Eagle | Code Red (Factory New),low_volume
Desert Eagle | Code Red (Field-Tested),low_volume
Desert Eagle | Code Red (Minimal Wear),low_volume
Desert Eagle | Code Red (Well-Worn),low_volume
Desert Eagle | Conspiracy (Factory New),low_volume
Desert Eagle | Conspiracy (Field-Tested),low_volume
Desert Eagle | Conspiracy (Minimal Wear),low_volume
Desert Eagle | Corinthian (Field-Tested), low_price
Desert Eagle | Corinthian (Minimal Wear), low_price
Desert Eagle | Corinthian (Well-Worn),low_volume low_price
Desert Eagle | Crimson Web (Battle-Scarred),low_volume
Desert Eagle | Crimson Web (Factory New),low_volume
Desert Eagle | Crimson Web (Field-Tested),low_volume
Desert Eagle | Crimson Web (Minimal Wear),low_volume
Desert Eagle | Crimson Web (Well-Worn),low_volume
Desert Eagle | Directive (Battle-Scarred), low_price
Desert Eagle | Directive (Factory New),low_volume
Desert Eagle | Directive (Field-Tested), low_price
Desert Eagle | Directive (Minimal Wear),low_volume
Desert Eagle | Directive (Well-Worn), low_price
Desert Eagle | Emerald Jörmungandr (Battle-Scarred),low_volume
Desert Eagle | Emerald Jörmungandr (Factory New),low_volume
Desert Eagle | Emerald Jörmungandr (Field-Tested),low_volume
Desert Eagle | Emerald Jörmungandr (Minimal Wear),low_volume
Desert Eagle | Emerald Jörmungandr (Well-Worn),low_volume
Desert Eagle | Fennec Fox (Battle-Scarred),low_volume
Desert Eagle | Fennec Fox (Factory New),low_volume
Desert Eagle | Fennec Fox (Field-Tested),low_volume
Desert Eagle | Fennec Fox (Minimal Wear),low_volume
Desert Eagle | Fennec Fox (Well-Worn),low_volume
Desert Eagle | Golden Koi (Factory New),low_volume
Desert Eagle | Golden Koi (Minimal Wear),low_volume
Desert Eagle | Hand Cannon (Battle-Scarred),low_volume
Desert Eagle | Hand Cannon (Factory New),low_volume
Desert Eagle | Hand Cannon (Field-Tested),low_volume
Desert Eagle | Hand Cannon (Minimal Wear),low_volume
Desert Eagle | Hand Cannon (Well-Worn),low_volume
Desert Eagle | Heirloom (Battle-Scarred),low_volume
Desert Eagle | Heirloom (Factory New),low_volume
Desert Eagle | Heirloom (Field-Tested),low_volume
Desert Eagle | Heirloom (Minimal Wear),low_volume
Desert Eagle | Heirloom (Well-Worn),low_volume
Desert Eagle | Hypnotic (Factory New),low_volume
Desert Eagle | Hypnotic (Minimal Wear),low_volume
Desert Eagle | Kumicho Dragon (Battle-Scarred),low_volume
Desert Eagle | Kumicho Dragon (Factory New),low_volume
Desert Eagle | Kumicho Dragon (Field-Tested),low_volume
Desert Eagle | Kumicho Dragon (Minimal Wear),low_volume
Desert Eagle | Kumicho Dragon (Well-Worn),low_volume
Desert Eagle | Light Rail (Factory New),low_volume
Desert Eagle | Mecha Industries (Battle-Scarred),low_volume
Desert Eagle | Mecha Industries (Factory New),low_volume
Desert Eagle | Mecha Industries (Well-Worn),low_volume
Desert Eagle | Midnight Storm (Battle-Scarred),low_volume
Desert Eagle | Midnight Storm (Factory New),low_volume
Desert Eagle | Midnight Storm (Field-Tested),low_volume
Desert Eagle | Midnight Storm (Minimal Wear),low_volume
Desert Eagle | Midnight Storm (Well-Worn),low_volume
Desert Eagle | Mudder (Battle-Scarred), low_price
